agegroup,infectionstatus,hospital_type,Class,p_class
66+,CAI,Primary,Carbapenems,0.0
66+,CAI,Primary,Cephalosporins,0.23376623376623365
66+,CAI,Primary,Glycopeptides,0.0
66+,CAI,Primary,Lincosamides,0.0
66+,CAI,Primary,Macrolides,0.05194805194805196
66+,CAI,Primary,Nitroimidazoles,0.2077922077922079
66+,CAI,Primary,Penicillins,0.3506493506493506
66+,CAI,Primary,Quinolones,0.051948051948051945
66+,CAI,Primary,Sulphonamides,0.03896103896103896
66+,CAI,Primary,Tetracyclines,0.012987012987012988
66+,CAI,District,Aminoglycosides,0.04593639575971731
66+,CAI,District,Amphenicols,0.0
66+,CAI,District,Carbapenems,0.00353356890459364
66+,CAI,District,Cephalosporins,0.282685512367491
66+,CAI,District,Glycopeptides,0.031802120141342774
66+,CAI,District,Lincosamides,0.007067137809187285
66+,CAI,District,Macrolides,0.06360424028268553
66+,CAI,District,Nitroimidazoles,0.23321554770318034
66+,CAI,District,Penicillins,0.23674911660777376
66+,CAI,District,Quinolones,0.01413427561837456
66+,CAI,District,Sulphonamides,0.049469964664310986
66+,CAI,District,Tetracyclines,0.03180212014134276
66+,CAI,Tertiary,Aminoglycosides,0.09611829944547136
66+,CAI,Tertiary,Amphenicols,0.0018484288354898332
66+,CAI,Tertiary,Carbapenems,0.022181146025877993
66+,CAI,Tertiary,Cephalosporins,0.2199630314232902
66+,CAI,Tertiary,Glycopeptides,0.027726432532347516
66+,CAI,Tertiary,Lincosamides,0.0036968576709796707
66+,CAI,Tertiary,Macrolides,0.009242144177449167
66+,CAI,Tertiary,Nitroimidazoles,0.20147874306839197
66+,CAI,Tertiary,Penicillins,0.3179297597042513
66+,CAI,Tertiary,Quinolones,0.014787430683918672
66+,CAI,Tertiary,Sulphonamides,0.05914972273567467
66+,CAI,Tertiary,Tetracyclines,0.025878003696857676
66+,CAI,Specialist,Aminoglycosides,0.03703703703703702
66+,CAI,Specialist,Amphenicols,0.0
66+,CAI,Specialist,Carbapenems,0.09876543209876543
66+,CAI,Specialist,Cephalosporins,0.4814814814814815
66+,CAI,Specialist,Glycopeptides,0.0864197530864198
66+,CAI,Specialist,Lincosamides,0.0
66+,CAI,Specialist,Macrolides,0.012345679012345678
66+,CAI,Specialist,Nitroimidazoles,0.14814814814814814
66+,CAI,Specialist,Penicillins,0.1358024691358024
66+,CAI,Specialist,Quinolones,0.0
66+,CAI,Specialist,Sulphonamides,0.0
66+,CAI,Specialist,Tetracyclines,0.0
66+,HAI,Primary,Aminoglycosides,0.051948051948051945
66+,HAI,Primary,Amphenicols,0.0
66+,HAI,Primary,Carbapenems,0.0
66+,HAI,Primary,Cephalosporins,0.23376623376623373
66+,HAI,Primary,Glycopeptides,0.0
66+,HAI,Primary,Lincosamides,0.0
66+,HAI,Primary,Macrolides,0.05194805194805196
66+,HAI,Primary,Nitroimidazoles,0.20779220779220794
66+,HAI,Primary,Penicillins,0.3506493506493506
66+,HAI,Primary,Quinolones,0.051948051948051945
66+,HAI,Primary,Sulphonamides,0.038961038961038946
66+,HAI,Primary,Tetracyclines,0.012987012987012986
66+,HAI,District,Aminoglycosides,0.04593639575971732
66+,HAI,District,Amphenicols,0.0
66+,HAI,District,Carbapenems,0.0035335689045936404
66+,HAI,District,Cephalosporins,0.28268551236749107
66+,HAI,District,Glycopeptides,0.031802120141342774
66+,HAI,District,Lincosamides,0.007067137809187286
66+,HAI,District,Macrolides,0.06360424028268555
66+,HAI,District,Nitroimidazoles,0.2332155477031804
66+,HAI,District,Penicillins,0.23674911660777373
66+,HAI,District,Quinolones,0.014134275618374562
66+,HAI,District,Sulphonamides,0.04946996466431097
66+,HAI,District,Tetracyclines,0.03180212014134277
66+,HAI,Tertiary,Aminoglycosides,0.09611829944547136
66+,HAI,Tertiary,Amphenicols,0.0018484288354898336
66+,HAI,Tertiary,Carbapenems,0.022181146025877996
66+,HAI,Tertiary,Cephalosporins,0.2199630314232902
66+,HAI,Tertiary,Glycopeptides,0.027726432532347512
66+,HAI,Tertiary,Lincosamides,0.0036968576709796703
66+,HAI,Tertiary,Macrolides,0.009242144177449167
66+,HAI,Tertiary,Nitroimidazoles,0.20147874306839195
66+,HAI,Tertiary,Penicillins,0.31792975970425125
66+,HAI,Tertiary,Quinolones,0.01478743068391867
66+,HAI,Tertiary,Sulphonamides,0.05914972273567466
66+,HAI,Tertiary,Tetracyclines,0.025878003696857672
66+,HAI,Specialist,Aminoglycosides,0.037037037037037035
66+,HAI,Specialist,Amphenicols,0.0
66+,HAI,Specialist,Carbapenems,0.09876543209876545
66+,HAI,Specialist,Cephalosporins,0.4814814814814815
66+,HAI,Specialist,Glycopeptides,0.0864197530864198
66+,HAI,Specialist,Lincosamides,0.0
66+,HAI,Specialist,Macrolides,0.01234567901234568
66+,HAI,Specialist,Nitroimidazoles,0.14814814814814817
66+,HAI,Specialist,Penicillins,0.1358024691358024
66+,HAI,Specialist,Quinolones,0.0
66+,HAI,Specialist,Sulphonamides,0.0
66+,HAI,Specialist,Tetracyclines,0.0
66+,HBCI,Primary,Aminoglycosides,0.051948051948051945
66+,HBCI,Primary,Amphenicols,0.0
66+,HBCI,Primary,Carbapenems,0.0
66+,HBCI,Primary,Cephalosporins,0.23376623376623373
66+,HBCI,Primary,Glycopeptides,0.0
66+,HBCI,Primary,Lincosamides,0.0
66+,HBCI,Primary,Macrolides,0.051948051948051965
66+,HBCI,Primary,Nitroimidazoles,0.20779220779220792
66+,HBCI,Primary,Penicillins,0.3506493506493506
66+,HBCI,Primary,Quinolones,0.051948051948051945
66+,HBCI,Primary,Sulphonamides,0.03896103896103895
66+,HBCI,Primary,Tetracyclines,0.01298701298701299
66+,HBCI,District,Aminoglycosides,0.045936395759717315
66+,HBCI,District,Amphenicols,0.0
66+,HBCI,District,Carbapenems,0.0035335689045936387
66+,HBCI,District,Cephalosporins,0.28268551236749107
66+,HBCI,District,Glycopeptides,0.03180212014134278
66+,HBCI,District,Lincosamides,0.007067137809187286
66+,HBCI,District,Macrolides,0.06360424028268555
66+,HBCI,District,Nitroimidazoles,0.23321554770318037
66+,HBCI,District,Penicillins,0.23674911660777376
66+,HBCI,District,Quinolones,0.014134275618374563
66+,HBCI,District,Sulphonamides,0.04946996466431098
66+,HBCI,District,Tetracyclines,0.031802120141342774
66+,HBCI,Tertiary,Aminoglycosides,0.09611829944547134
66+,HBCI,Tertiary,Amphenicols,0.0018484288354898334
66+,HBCI,Tertiary,Carbapenems,0.022181146025877996
66+,HBCI,Tertiary,Cephalosporins,0.21996303142329024
66+,HBCI,Tertiary,Glycopeptides,0.02772643253234751
66+,HBCI,Tertiary,Lincosamides,0.0036968576709796707
66+,HBCI,Tertiary,Macrolides,0.009242144177449167
66+,HBCI,Tertiary,Nitroimidazoles,0.20147874306839195
66+,HBCI,Tertiary,Penicillins,0.3179297597042513
66+,HBCI,Tertiary,Quinolones,0.014787430683918674
66+,HBCI,Tertiary,Sulphonamides,0.0591497227356747
66+,HBCI,Tertiary,Tetracyclines,0.025878003696857676
66+,HBCI,Specialist,Aminoglycosides,0.03703703703703702
66+,HBCI,Specialist,Amphenicols,0.0
66+,HBCI,Specialist,Carbapenems,0.09876543209876544
66+,HBCI,Specialist,Cephalosporins,0.48148148148148145
66+,HBCI,Specialist,Glycopeptides,0.08641975308641978
66+,HBCI,Specialist,Lincosamides,0.0
66+,HBCI,Specialist,Macrolides,0.01234567901234568
66+,HBCI,Specialist,Nitroimidazoles,0.14814814814814817
66+,HBCI,Specialist,Penicillins,0.1358024691358024
66+,HBCI,Specialist,Quinolones,0.0
66+,HBCI,Specialist,Sulphonamides,0.0
66+,HBCI,Specialist,Tetracyclines,0.0
66+,NIC,Primary,Aminoglycosides,0.05194805194805196
66+,NIC,Primary,Amphenicols,0.0
66+,NIC,Primary,Carbapenems,0.0
66+,NIC,Primary,Cephalosporins,0.23376623376623376
66+,NIC,Primary,Glycopeptides,0.0
66+,NIC,Primary,Lincosamides,0.0
66+,NIC,Primary,Macrolides,0.05194805194805197
66+,NIC,Primary,Nitroimidazoles,0.20779220779220797
66+,NIC,Primary,Penicillins,0.35064935064935054
66+,NIC,Primary,Quinolones,0.05194805194805196
66+,NIC,Primary,Sulphonamides,0.03896103896103895
66+,NIC,Primary,Tetracyclines,0.012987012987012988
66+,NIC,District,Aminoglycosides,0.045936395759717315
66+,NIC,District,Amphenicols,0.0
66+,NIC,District,Carbapenems,0.00353356890459364
66+,NIC,District,Cephalosporins,0.282685512367491
66+,NIC,District,Glycopeptides,0.03180212014134278
66+,NIC,District,Lincosamides,0.007067137809187286
66+,NIC,District,Macrolides,0.06360424028268553
66+,NIC,District,Nitroimidazoles,0.23321554770318037
66+,NIC,District,Penicillins,0.23674911660777379
66+,NIC,District,Quinolones,0.014134275618374563
66+,NIC,District,Sulphonamides,0.049469964664310986
66+,NIC,District,Tetracyclines,0.03180212014134277
66+,NIC,Tertiary,Aminoglycosides,0.09611829944547136
66+,NIC,Tertiary,Amphenicols,0.0018484288354898332
66+,NIC,Tertiary,Carbapenems,0.022181146025877993
66+,NIC,Tertiary,Cephalosporins,0.2199630314232902
66+,NIC,Tertiary,Glycopeptides,0.027726432532347505
66+,NIC,Tertiary,Lincosamides,0.0036968576709796703
66+,NIC,Tertiary,Macrolides,0.009242144177449167
66+,NIC,Tertiary,Nitroimidazoles,0.20147874306839195
66+,NIC,Tertiary,Penicillins,0.31792975970425125
66+,NIC,Tertiary,Quinolones,0.014787430683918672
66+,NIC,Tertiary,Sulphonamides,0.05914972273567469
66+,NIC,Tertiary,Tetracyclines,0.02587800369685768
66+,NIC,Specialist,Aminoglycosides,0.03703703703703703
66+,NIC,Specialist,Amphenicols,0.0
66+,NIC,Specialist,Carbapenems,0.09876543209876543
66+,NIC,Specialist,Cephalosporins,0.4814814814814814
66+,NIC,Specialist,Glycopeptides,0.0864197530864198
66+,NIC,Specialist,Lincosamides,0.0
66+,NIC,Specialist,Macrolides,0.012345679012345682
66+,NIC,Specialist,Nitroimidazoles,0.14814814814814817
66+,NIC,Specialist,Penicillins,0.1358024691358024
66+,NIC,Specialist,Quinolones,0.0
66+,NIC,Specialist,Sulphonamides,0.0
66+,NIC,Specialist,Tetracyclines,0.0
