Census District,City/Town/Village,Total Population,Year,latitude,longitude,lat_decimals,lon_decimals,needs_reassign,good_coords,pop_clean
Barolong,Village Pitsane Siding,"4,312",2022,-25.4698831,25.6036327,7,7,False,True,4312
Barolong,Village Tlhareseleele,775,2022,-25.4833329,25.633333,7,6,False,True,775
Barolong,Village Pitsana-Potokwe,"1,012",2022,-22.328474,24.684866,6,6,False,True,1012
Barolong,Village Rakhuna,"1,980",2022,-25.559139,25.5829107,6,7,False,True,1980
Barolong,Village Malokaganyane,239,2022,-25.4845625,25.4683125,7,7,False,True,239
Barolong,Village Bethel,430,2022,-22.328474,24.684866,6,6,False,True,430
Barolong,Village Dinatshana,750,2022,-24.6481494,25.8687892,7,7,False,True,750
Barolong,Village Ngwatsau,407,2022,-25.5457091,25.528178,7,6,False,True,407
Barolong,Village Good Hope,"5,672",2022,-25.4741508,25.4318914,7,7,False,True,5672
Barolong,Village Mokatako,837,2022,-25.7546294,25.2216819,7,7,False,True,837
Barolong,Village Tswanyaneng,333,2022,-22.328474,24.684866,6,6,False,True,333
Barolong,Village Metlojane,914,2022,-25.5380308,25.3696844,7,7,False,True,914
Barolong,Village Borobadilepe,330,2022,-25.6175476,25.491124,7,6,False,True,330
Barolong,Village Hebron,890,2022,-25.6556821,25.3990841,7,7,False,True,890
Barolong,Village Logagane,492,2022,-24.6222131,25.9290519,7,7,False,True,492
Barolong,Village Tswagare/Lothoje/Lokalana,891,2022,-25.5936425,25.3141606,7,7,False,True,891
Barolong,Village Makokwe,137,2022,-22.328474,24.684866,6,6,False,True,137
Barolong,Village Marojane,266,2022,-25.6916302,25.388079,7,6,False,True,266
Barolong,Village Papatlo,452,2022,-25.6470587,25.50303,7,5,False,True,452
Barolong,Village Phihitshwane,437,2022,-22.328474,24.684866,6,6,False,True,437
Barolong,Village Molete,390,2022,-22.8890097,27.5174799,7,7,False,True,390
Barolong,Village Ditlharapa,688,2022,-24.6137257,25.8975513,7,7,False,True,688
Barolong,Village Madingwana,331,2022,-25.5419106,25.435758,7,6,False,True,331
Barolong,Village Kgoro,818,2022,-22.328474,24.684866,6,6,False,True,818
Barolong,Village Sheep Farm,273,2022,-25.542194,25.493714,6,6,False,True,273
Barolong,Village Mogwalale,375,2022,-25.4619611,25.3919604,7,7,False,True,375
Barolong,Village Gathwane,"1,099",2022,-25.3919416,25.4993974,7,7,False,True,1099
Barolong,Village Digawana,"4,356",2022,-24.6169308,25.9463035,7,7,False,True,4356
Barolong,Village Magoriapitse,"1,048",2022,-25.4418315,25.2926485,7,7,False,True,1048
Barolong,Village Lejwana,829,2022,-25.4057945,25.5380466,7,7,False,True,829
Barolong,Village Mogojogojo,981,2022,-25.3025879,25.4906905,7,7,False,True,981
Barolong,Village Mmathethe,"5,421",2022,-25.3169512,25.2659777,7,7,False,True,5421
Barolong,Village Mokgomane,847,2022,-25.5544257,25.2423606,7,7,False,True,847
Barolong,Village Phitshane Molopo,"1,625",2022,-25.7346261,25.1002226,7,7,False,True,1625
Barolong,Village Sedibeng,744,2022,-25.383453,25.0831728,6,7,False,True,744
Barolong,Village Musi,224,2022,-22.328474,24.684866,6,6,False,True,224
Barolong,Village Tswaaneng,771,2022,-25.5145193,24.9835929,7,7,False,True,771
Barolong,Village Gamajalela,571,2022,-22.328474,24.684866,6,6,False,True,571
Barolong,Village Dikhukhung,303,2022,-25.8018554,24.8887393,7,7,False,True,303
Barolong,Village Leporung,646,2022,-22.328474,24.684866,6,6,False,True,646
Barolong,Village Mmakgori,749,2022,-25.8115733,24.8010297,7,7,False,True,749
Barolong,Village Mabule,"1,835",2022,-25.350327257717424,24.447314663732513,6,1,True,False,1835
Barolong,Village Tshidilamolomo,754,2022,-22.328474,24.684866,6,6,False,True,754
Barolong,Village Metlobo,"1,039",2022,-25.422461,25.1148647,6,7,False,True,1039
Barolong,Village Lorwana,"1,721",2022,-24.6169308,25.9463035,7,7,False,True,1721
Barolong,Village Kangwe,142,2022,-22.328474,24.684866,6,6,False,True,142
Barolong,Village Sekhutlane,"1,266",2022,-25.6071788,24.5309374,7,7,False,True,1266
Ngwaketse West,Village Mabutsane,"2,507",2022,-24.3870141,23.5788021,7,7,False,True,2507
Ngwaketse West,Village Morwamosu,847,2022,-23.9833329,23.083333,7,6,False,True,847
Ngwaketse West,Village Sekoma,"1,471",2022,-24.5141177,23.9313421,7,7,False,True,1471
Ngwaketse West,Village Khonkhwa,655,2022,-22.328474,24.684866,6,6,False,True,655
Ngwaketse West,Village Keng,"1,220",2022,-22.328474,24.684866,6,6,False,True,1220
Ngwaketse West,Village Khakhea,"3,084",2022,-24.700428,23.507374,6,6,False,True,3084
Ngwaketse West,Village Kokong,"1,141",2022,-24.34495,23.125509,5,6,False,True,1141
Ngwaketse West,Village Kanaku,418,2022,-22.328474,24.684866,6,6,False,True,418
Ngwaketse West,Village Mahotshwane,"1,181",2022,-25.0410643,25.2325056,7,7,False,True,1181
Ngwaketse West,Village Kutuku,403,2022,-22.328474,24.684866,6,6,False,True,403
Ngwaketse West,Village Maokane,"2,096",2022,-23.6926,26.656281,4,6,False,True,2096
Ngwaketse West,Village Mokhomba,"1,077",2022,-24.767639,24.596849,6,6,False,True,1077
Ngwaketse West,Village Semane,695,2022,-22.328474,24.684866,6,6,False,True,695
Ngwaketse West,Village Lefoko,768,2022,-24.834172,24.6669537,6,7,False,True,768
Ngwaketse West,Village Tsonyane,770,2022,-24.599387,24.7161659,6,7,False,True,770
Ngwaketse West,Village Tlhankane,"1,150",2022,-24.9115887,24.2356888,7,7,False,True,1150
South East,Village Otse,"6,957",2022,-25.0324274,25.7486438,7,7,False,True,6957
South East,Village Ramotswa Station/Taung,"6,286",2022,-24.9782959,25.6780728,7,7,False,True,6286
South East,Village Ramotswa,"33,271",2022,-24.8705652,25.8640062,7,7,False,True,33271
South East,Village Mogobane,"2,926",2022,-24.9854362,25.6972642,7,7,False,True,2926
South East,Village Tlokweng,"55,508",2022,-24.6728977,25.9823883,7,7,False,True,55508
Kweneng East,Village Molepolole,"74,674",2022,-24.3965818,25.4970466,7,7,False,True,74674
Kweneng East,Village Lentsweletau,"6,652",2022,-24.259633,25.8580914,6,7,False,True,6652
Kweneng East,Village Mahetlwe,721,2022,-22.328474,24.684866,6,6,False,True,721
Kweneng East,Village Gakgatla,632,2022,-24.5453252,25.6157141,7,7,False,True,632
Kweneng East,Village Gamodubu,"1,613",2022,-24.5027874,25.7021985,7,7,False,True,1613
Kweneng East,Village Hatsalatladi,"1,314",2022,-24.1386579,25.594752,7,6,False,True,1314
Kweneng East,Village Ramaphatle,823,2022,-22.328474,24.684866,6,6,False,True,823
Kweneng East,Village Kopong,"13,816",2022,-24.4770763,25.8906212,7,7,False,True,13816
Kweneng East,Village Tloaneng,"1,319",2022,-24.6659266,25.8002165,7,7,False,True,1319
Kweneng East,Village Kumakwane,"6,821",2022,-24.6554392,25.7001151,7,7,False,True,6821
Kweneng East,Village Boatlaname,"1,405",2022,-23.6035595,25.8225997,7,7,False,True,1405
Kweneng East,Village Metsimotlhabe,"11,589",2022,-24.5551012,25.8107681,7,7,False,True,11589
Kweneng East,Village Mmankgodi,"7,396",2022,-24.7288065,25.6450721,7,7,False,True,7396
Kweneng East,Village Mmopane,"25,345",2022,-24.5685435,25.8728782,7,7,False,True,25345
Kweneng East,Village Mogoditshane,"88,006",2022,-24.6071572,25.8539999,7,7,False,True,88006
Kweneng East,Village Shadishadi,873,2022,-23.4767672,25.6703794,7,7,False,True,873
Kweneng East,Village Sojwe,"2,419",2022,-23.4393092,25.7516025,7,7,False,True,2419
Kweneng East,Village Thamaga,"25,297",2022,-24.6664408,25.5325797,7,7,False,True,25297
Kweneng East,Village Mmanoko,"1,846",2022,-24.4778964,25.6650435,7,7,False,True,1846
Kweneng East,Village Kubung,996,2022,-20.0064968,23.4076581,7,7,False,True,996
Kweneng East,Village Losilakgokong,249,2022,-24.5729444,25.3318,7,4,False,True,249
Kweneng East,Village Kgope l,534,2022,-24.3105924,25.9149477,7,7,False,True,534
Kweneng East,Village Mogonono,238,2022,-22.328474,24.684866,6,6,False,True,238
Kweneng East,Village Kweneng,879,2022,-23.8983478,25.9574361,7,7,False,True,879
Kweneng East,Village Ditshukudu,270,2022,-24.3132071,25.7555377,7,7,False,True,270
Kweneng East,Village Mokolodi,"1,242",2022,-24.7610185,25.8126595,7,7,False,True,1242
Kweneng East,Village Mmatseta,"2,120",2022,-24.5157038,25.8619735,7,7,False,True,2120
Kweneng East,Village Leologane,"1,128",2022,-23.4784072,25.6665064,7,7,False,True,1128
Kweneng East,Village Gakuto,"3,218",2022,-24.6642348,25.9291228,7,7,False,True,3218
Kweneng East,Village Dikgatlhong,379,2022,-24.6736631,25.9159244,7,7,False,True,379
Kweneng East,Village Medie,828,2022,-22.328474,24.684866,6,6,False,True,828
Kweneng West,Village Letlhakeng,"8,343",2022,-24.097317,25.0288051,6,7,False,True,8343
Kweneng West,Village Botlhapatlou,"1,493",2022,-24.023293,25.4896433,6,7,False,True,1493
Kweneng West,Village Ditshegwane,"2,607",2022,-24.1662514,24.9601602,7,7,False,True,2607
Kweneng West,Village Dutlwe,"1,464",2022,-24.105913234821774,23.880715777429863,7,1,True,False,1464
Kweneng West,Village Moshaweng,"1,700",2022,-24.178865,25.4890551,6,7,False,True,1700
Kweneng West,Village Khudumelapye,"3,135",2022,-23.9128287,24.9429167,7,7,False,True,3135
Kweneng West,Village Serinane,"1,198",2022,-24.2243722,25.2414048,7,7,False,True,1198
Kweneng West,Village Mantshwabisi,795,2022,-24.182972,25.2736457,6,7,False,True,795
Kweneng West,Village Motokwe,"1,720",2022,-24.060007,23.3019718,6,7,False,True,1720
Kweneng West,Village Ngware,"1,124",2022,-23.8636456,25.3651696,7,7,False,True,1124
Kweneng West,Village Salajwe,"2,602",2022,-23.6979999,24.7179914,7,7,False,True,2602
Kweneng West,Village Takatokwane,"3,444",2022,-24.0066906,24.3074003,7,7,False,True,3444
Kweneng West,Village Tswaane,809,2022,-24.6076963,25.9076346,7,7,False,True,809
Kweneng West,Village Monwane,742,2022,-22.328474,24.684866,6,6,False,True,742
Kweneng West,Village Malwelwe,"1,414",2022,-23.9870832,25.2487208,7,7,False,True,1414
Kweneng West,Village Maboane,"1,811",2022,-24.0967539,24.5326846,7,7,False,True,1811
Kweneng West,Village Sesung,"2,014",2022,-24.1000203,24.9184262,7,7,False,True,2014
Kweneng West,Village Sorilatholo,"1,371",2022,-23.6372928,24.9655181,7,7,False,True,1371
Kweneng West,Village Kotolaname,689,2022,-24.4743409,25.2761165,7,7,False,True,689
Kweneng West,Village Metsibotlhoko,572,2022,-24.0443243,24.8688445,7,7,False,True,572
Kweneng West,Village Kaudwane,"1,283",2022,-23.3865787,24.6601118,7,7,False,True,1283
Kweneng West,Village Diphuduhudu,945,2022,-23.9656262,24.9646483,7,7,False,True,945
Kweneng West,Village Maratswane,441,2022,-22.328474,24.684866,6,6,False,True,441
Kweneng West,Village Khekhenye,654,2022,-22.328474,24.684866,6,6,False,True,654
Kgatleng,Mochudi,"50,317",2022,-24.658310255869015,26.141233311685085,1,1,True,False,50317
Kgatleng,Village Pilane Station,"3,222",2022,-24.4092741,26.0798058,7,7,False,True,3222
Kgatleng,Village Rasesa,"5,966",2022,-24.3775991,26.0735078,7,7,False,True,5966
Kgatleng,Village Bokaa,"9,150",2022,-24.42787,26.023656,5,6,False,True,9150
Kgatleng,Village Morwa,"4,988",2022,-22.328474,24.684866,6,6,False,True,4988
Kgatleng,Village Matebeleng,"3,198",2022,-24.5419379,26.0397245,7,7,False,True,3198
Kgatleng,Village Oodi,"10,257",2022,-22.328474,24.684866,6,6,False,True,10257
Kgatleng,Village Modipane,"7,945",2022,-24.6290665,26.1280605,7,7,False,True,7945
Kgatleng,Village Mabalane,"1,227",2022,-22.328474,24.684866,6,6,False,True,1227
Kgatleng,Village Sikwane,"1,580",2022,-24.6327013,26.4016834,7,7,False,True,1580
Kgatleng,Village Mmathubudukwane,"2,517",2022,-24.288720352244564,26.133940980543098,1,2,True,False,2517
Kgatleng,Village Ramonaka,622,2022,-24.579513,26.4683553,6,7,False,True,622
Kgatleng,Village Malolwane,"2,806",2022,-24.5472022,26.4730519,7,7,False,True,2806
Kgatleng,Village Artesia,"2,422",2022,-24.013392,26.3160877,6,7,False,True,2422
Kgatleng,Village Malotwana Siding,"1,035",2022,-22.328474,24.684866,6,6,False,True,1035
Kgatleng,Village Leshibitse,579,2022,-23.8427448,26.4354498,7,7,False,True,579
Kgatleng,Village Ramotlabaki,526,2022,-23.8512724,26.9226982,7,7,False,True,526
Kgatleng,Village Kgomodiatshaba,522,2022,-23.6628827,26.0719269,7,7,False,True,522
Kgatleng,Village Dikgonnye,501,2022,-24.1385828,26.0075101,7,7,False,True,501
Kgatleng,Village Dikwididi,530,2022,-24.596255,26.2192633,6,7,False,True,530
Central Serowe/ Palapye,Village Serowe,"55,676",2022,-22.3872346,26.7046943,7,7,False,True,55676
Central Serowe/ Palapye,Village Palapye,"52,636",2022,-22.5514872,27.1147095,7,7,False,True,52636
Central Serowe/ Palapye,Village Lecheng,"3,352",2022,-22.6700589,27.225321,7,6,False,True,3352
Central Serowe/ Palapye,Village Moremi,598,2022,-22.5719591,27.4476633,7,7,False,True,598
Central Serowe/ Palapye,Village Malaka,"1,112",2022,-22.328474,24.684866,6,6,False,True,1112
Central Serowe/ Palapye,Village Mogapi,"2,214",2022,-22.3281412,27.8252814,7,7,False,True,2214
Central Serowe/ Palapye,Village Mogapinyana,"1,754",2022,-22.38146,27.59223,5,5,False,True,1754
Central Serowe/ Palapye,Village Kgagodi,"1,593",2022,-22.3867269,27.5671944,7,7,False,True,1593
Central Serowe/ Palapye,Village Maunatlala,"3,862",2022,-22.5923709,27.637617,7,6,False,True,3862
Central Serowe/ Palapye,Village Tamasane,"1,426",2022,-22.4146649,27.3998369,7,7,False,True,1426
Central Serowe/ Palapye,Village Diloro,632,2022,-22.328474,24.684866,6,6,False,True,632
Central Serowe/ Palapye,Village Lesenepole/Matolwane,"2,403",2022,-22.5186136,27.5381866,7,7,False,True,2403
Central Serowe/ Palapye,Village Mosweu,437,2022,-22.328474,24.684866,6,6,False,True,437
Central Serowe/ Palapye,Village Mokokwana,427,2022,-22.6429161,27.6345338,7,7,False,True,427
Central Serowe/ Palapye,Village Lerala,"7,204",2022,-22.7867687,27.7666567,7,7,False,True,7204
Central Serowe/ Palapye,Village Majwaneng,"1,779",2022,-22.7541381,27.6346832,7,7,False,True,1779
Central Serowe/ Palapye,Village Ratholo,"2,338",2022,-22.7224401,27.5701292,7,7,False,True,2338
Central Serowe/ Palapye,Village Moeng,250,2022,-22.6803567,27.6126786,7,7,False,True,250
Central Serowe/ Palapye,Village Gootau,"1,455",2022,-22.7299785,27.4262714,7,7,False,True,1455
Central Serowe/ Palapye,Village Goo-Sekgweng,666,2022,-22.7255003,27.3904581,7,7,False,True,666
Central Serowe/ Palapye,Village Matlhakola,"1,192",2022,-22.7193833,27.3104979,7,7,False,True,1192
Central Serowe/ Palapye,Village Topisi,"1,607",2022,-22.1817308,27.2499749,7,7,False,True,1607
Central Serowe/ Palapye,Village Paje,"2,735",2022,-22.2637003,26.790893,7,6,False,True,2735
Central Serowe/ Palapye,Village Mabeleapudi,"2,407",2022,-22.2133399,26.8331628,7,7,False,True,2407
Central Serowe/ Palapye,Village Tshimoyapula,"2,073",2022,-22.1168253,26.9261591,7,7,False,True,2073
Central Serowe/ Palapye,Village Mmashoro,"2,939",2022,-21.865622,26.4400439,6,7,False,True,2939
Central Serowe/ Palapye,Village Mogorosi,"3,027",2022,-22.4330211,26.5639347,7,7,False,True,3027
Central Serowe/ Palapye,Village Thabala,"2,911",2022,-22.4899329,26.4282413,7,7,False,True,2911
Central Serowe/ Palapye,Village Moiyabana,"3,264",2022,-22.6295397,26.4016834,7,7,False,True,3264
Central Serowe/ Palapye,Village Mabuo,882,2022,-21.1677714,27.547598,7,6,False,True,882
Central Serowe/ Palapye,Village Radisele,"3,164",2022,-22.8010495,26.9940721,7,7,False,True,3164
Central Serowe/ Palapye,Village Mogome,615,2022,-22.8081615,26.9995065,7,7,False,True,615
Central Serowe/ Palapye,Village Mokgware,474,2022,-22.7714716,26.7961514,7,7,False,True,474
Central Serowe/ Palapye,Village Motshegaletau,"1,238",2022,-22.328474,24.684866,6,6,False,True,1238
Central Serowe/ Palapye,Village Malatswai,"1,867",2022,-21.8130353,25.9379302,7,7,False,True,1867
Central Serowe/ Palapye,Village Mokhungwana,283,2022,-22.328474,24.684866,6,6,False,True,283
Central Serowe/ Palapye,Village Serule,"3,062",2022,-21.921323,27.2970026,6,7,False,True,3062
Central Serowe/ Palapye,Village Moreomabele,744,2022,-22.049295,27.2705509,6,7,False,True,744
Central Serowe/ Palapye,Village Gojwane,"1,888",2022,-21.7853335,27.2764294,7,7,False,True,1888
Central Serowe/ Palapye,Village Manaledi,327,2022,-22.7193781,27.4780881,7,7,False,True,327
Central Serowe/ Palapye,Village Dimajwe,"1,788",2022,-22.328474,24.684866,6,6,False,True,1788
Central Serowe/ Palapye,Village Majwanaadipitse,727,2022,-22.1136348,26.8833526,7,7,False,True,727
Central Serowe/ Palapye,Village Sehunou,"1,274",2022,-22.595254,26.3828499,6,7,False,True,1274
Central Mahalapye,Village Mahalapye,"48,431",2022,-23.107801,26.8321332,6,7,False,True,48431
Central Mahalapye,Village Palla Road/Dinokwe,"1,369",2022,-23.4039982,26.6995478,7,7,False,True,1369
Central Mahalapye,Village Mookane,"3,001",2022,-23.6926,26.656281,4,6,False,True,3001
Central Mahalapye,Village Mmaphashalala,"1,342",2022,-23.6469927,26.8235124,7,7,False,True,1342
Central Mahalapye,Village Taupye,825,2022,-23.1312722,26.9587504,7,7,False,True,825
Central Mahalapye,Village Dibete Station,"1,403",2022,-23.7474863,26.4680726,7,7,False,True,1403
Central Mahalapye,Village Dovedale,"1,006",2022,-23.5236752,27.0441617,7,7,False,True,1006
Central Mahalapye,Village Kudumatse,"1,876",2022,-23.4144264,27.1470637,7,7,False,True,1876
Central Mahalapye,Village Makwate,"1,806",2022,-23.313551,27.283279,6,6,False,True,1806
Central Mahalapye,Village Shakwe,"1,272",2022,-23.106424,27.1529458,6,7,False,True,1272
Central Mahalapye,Village Moshopha,"1,191",2022,-22.9509859,27.3745192,7,7,False,True,1191
Central Mahalapye,Village Machaneng,"2,786",2022,-23.1862263,27.4879378,7,7,False,True,2786
Central Mahalapye,Village Sefhare,"5,381",2022,-23.0308474,27.5290379,7,7,False,True,5381
Central Mahalapye,Village Chadibe,"3,678",2022,-21.0503684,27.350046,7,6,False,True,3678
Central Mahalapye,Village Bonwapitse,929,2022,-23.039147,26.6447119,6,7,False,True,929
Central Mahalapye,Village Mokobeng,"2,257",2022,-22.9988503,27.6845508,7,7,False,True,2257
Central Mahalapye,Village Ngwapa,579,2022,-23.0058507,27.749281,7,6,False,True,579
Central Mahalapye,Village Tumasera,"2,636",2022,-22.328474,24.684866,6,6,False,True,2636
Central Mahalapye,Village Ramokgonami,"3,932",2022,-22.8646869,27.4239752,7,7,False,True,3932
Central Mahalapye,Village Maape,"1,318",2022,-22.766667,27.333333,6,6,False,True,1318
Central Mahalapye,Village Pilikwe,"1,346",2022,-23.029972383163607,27.01277760739477,2,2,True,False,1346
Central Mahalapye,Village Mhalapitsa,778,2022,-22.805349,27.18956,6,5,False,True,778
Central Mahalapye,Village Borotsi,"1,086",2022,-23.0389917,27.5657269,7,7,False,True,1086
Central Mahalapye,Village Tewane,583,2022,-22.8522114,26.9013402,7,7,False,True,583
Central Mahalapye,Village Kalamare,"2,350",2022,-23.138822090522414,24.887942888165043,6,1,True,False,2350
Central Mahalapye,Village Mokgenene,"1,000",2022,-23.5412528,26.0251338,7,7,False,True,1000
Central Mahalapye,Village Shoshong,"8,887",2022,-23.035633,26.5019976,6,7,False,True,8887
Central Mahalapye,Village Moralane,"1,310",2022,-23.0356211,26.5019904,7,7,False,True,1310
Central Mahalapye,Village Mosolotshane,"2,375",2022,-22.9388888,26.3810252,7,7,False,True,2375
Central Mahalapye,Village Kodibeleng,"1,589",2022,-23.1212831,26.1920678,7,7,False,True,1589
Central Mahalapye,Village Ikongwe,536,2022,-23.1352577,26.4223398,7,7,False,True,536
Central Mahalapye,Village Poloka,902,2022,-23.5980938,26.2836124,7,7,False,True,902
Central Mahalapye,Village Otse,"2,360",2022,-25.0324274,25.7486438,7,7,False,True,2360
Central Mahalapye,Village Matlhako,875,2022,-22.328474,24.684866,6,6,False,True,875
Central Mahalapye,Village Mokoswane,704,2022,-21.7356808,27.604458,7,6,False,True,704
Central Mahalapye,Village Seleka,"2,210",2022,-22.328474,24.684866,6,6,False,True,2210
Central Mahalapye,Village Tobela,247,2022,-22.328474,24.684866,6,6,False,True,247
Central Mahalapye,Village Setsile,318,2022,-22.328474,24.684866,6,6,False,True,318
